"date","open","high","low","close","volume"
"2021-11-02",71.1500015258789,72.1900024414062,70.3000030517578,71.6800003051758,123800
"2021-11-03",71.9100036621094,74.9199981689453,71.3899993896484,74.0999984741211,162800
"2021-11-04",74.8199996948242,75.5599975585938,72.9400024414062,73.4700012207031,42700
"2021-11-05",75.1699981689453,76.7300033569336,74.3499984741211,75.3600006103516,78500
"2021-11-08",76.7300033569336,76.7300033569336,74.9700012207031,75.5299987792969,48200
"2021-11-09",75.2699966430664,75.9599990844727,74.3899993896484,75.1399993896484,31900
"2021-11-10",74.370002746582,75.5500030517578,72.3399963378906,73.2099990844727,37400
"2021-11-11",73.9100036621094,74.8199996948242,73.1800003051758,74.4000015258789,30900
"2021-11-12",74.8899993896484,75.1999969482422,74.4499969482422,75.129997253418,16900
"2021-11-15",75.9100036621094,76.1399993896484,75.0599975585938,75.4599990844727,21800
"2021-11-16",75.3499984741211,76.75,75.3499984741211,75.9000015258789,18200
"2021-11-17",75.1800003051758,75.1800003051758,72.9000015258789,74.0500030517578,39100
"2021-11-18",74.6600036621094,74.9300003051758,72.1600036621094,73.6900024414062,26700
"2021-11-19",72.6399993896484,73.5199966430664,71.9599990844727,72.7200012207031,34700
"2021-11-22",73.8499984741211,75.2600021362305,72.9199981689453,73.0999984741211,70400
"2021-11-23",73.0500030517578,73.9700012207031,71.1100006103516,72.879997253418,28700
"2021-11-24",71.5299987792969,72.8199996948242,70.9599990844727,72.7099990844727,26400
"2021-11-26",67.7099990844727,67.7099990844727,64.0299987792969,65.9100036621094,79200
"2021-11-29",68.3300018310547,68.3300018310547,64.6600036621094,65.9199981689453,69100
"2021-11-30",64.2399978637695,64.75,60.3499984741211,60.7400016784668,128700
"2021-12-01",63.9599990844727,65.2900009155273,57.7400016784668,57.7400016784668,95400
"2021-12-02",58.6599998474121,63.1300010681152,58.5900001525879,62.7900009155273,66500
"2021-12-03",63.5699996948242,63.5699996948242,58.7900009155273,60.2200012207031,49500
"2021-12-06",61.75,65,60.9300003051758,63.7999992370605,42500
"2021-12-07",66.0999984741211,68.6800003051758,65.9800033569336,67.0100021362305,71700
"2021-12-08",67.3899993896484,68.4100036621094,67.1100006103516,68.1900024414062,42900
"2021-12-09",67.1100006103516,67.6399993896484,65.1800003051758,65.1800003051758,35700
"2021-12-10",66.5100021362305,66.5100021362305,63.7299995422363,65.3199996948242,43200
"2021-12-13",64.9499969482422,65.1800003051758,62.6800003051758,63.3699989318848,29900
"2021-12-14",62.7000007629395,64.3499984741211,62.0800018310547,62.5099983215332,59500
"2021-12-15",62.7599983215332,64.5299987792969,60.5699996948242,64.4400024414062,53200
"2021-12-16",65.7600021362305,65.7600021362305,61.4300003051758,62,58300
"2021-12-17",61.25,63.3600006103516,59.9500007629395,61.6300010681152,65400
"2021-12-20",59.1599998474121,59.2799987792969,56.1199989318848,58.5200004577637,94100
"2021-12-21",60.2400016784668,63.0999984741211,60.1800003051758,63.0999984741211,74300
"2021-12-22",63.1399993896484,64.9300003051758,62.9500007629395,64.870002746582,21500
"2021-12-23",65.6800003051758,66.6600036621094,65.0999984741211,66.25,31600
"2021-12-27",66.8899993896484,68.9400024414062,65.8600006103516,68.870002746582,78100
"2021-12-28",69.120002746582,70.1999969482422,68.4899978637695,68.8199996948242,32400
"2021-12-29",68.8300018310547,70.2099990844727,68.5999984741211,69.9800033569336,32400
"2021-12-30",70.0800018310547,71.4800033569336,69.2699966430664,69.3399963378906,23900
"2021-12-31",69.0100021362305,70.5999984741211,69.0100021362305,69.6399993896484,48600
"2022-01-03",70.2799987792969,71.5299987792969,68.879997253418,70.1600036621094,63600
"2022-01-04",70.9899978637695,72.2600021362305,70.5699996948242,71.2900009155273,77400
"2022-01-05",71.5,72,66.4100036621094,66.4100036621094,173400
"2022-01-06",66.7600021362305,68.629997253418,65.620002746582,67.4700012207031,38900
"2022-01-07",67.620002746582,68.0899963378906,65.3399963378906,65.8899993896484,31300
"2022-01-10",64.8300018310547,65.1699981689453,61.8499984741211,65.1600036621094,100900
"2022-01-11",65.2699966430664,66.9300003051758,63.2000007629395,66.879997253418,43700
"2022-01-12",67.7099990844727,68.5199966430664,65.3099975585938,66.3000030517578,34500
"2022-01-13",67,68.3499984741211,65.4800033569336,65.7600021362305,32600
"2022-01-14",64.2600021362305,65.1399993896484,62.4000015258789,65.129997253418,33700
"2022-01-18",63.0099983215332,63.0099983215332,60.6699981689453,60.9300003051758,51900
"2022-01-19",61.9000015258789,62.2299995422363,58.4700012207031,58.5200004577637,51200
"2022-01-20",59.0999984741211,61.3499984741211,55.2799987792969,55.3899993896484,40300
"2022-01-21",54.6300010681152,56.0800018310547,52.5,52.5,113500
"2022-01-24",50.4700012207031,55.7999992370605,48.1699981689453,55.5299987792969,137600
"2022-01-25",53.0699996948242,54.6699981689453,49.6599998474121,52.7000007629395,75100
"2022-01-26",54.7099990844727,56.0200004577637,49.4099998474121,50.9700012207031,57400
"2022-01-27",52.3400001525879,53.6699981689453,48,48.560001373291,84600
"2022-01-28",48.5999984741211,51.5200004577637,46.810001373291,51.5200004577637,83600
"2022-01-31",50.689998626709,54.7900009155273,50.3499984741211,54.75,51800
"2022-02-01",55.0999984741211,56.6599998474121,53.6699981689453,56.5,40700
"2022-02-02",56.6199989318848,56.9199981689453,55.4300003051758,56.560001373291,29700
"2022-02-03",54.8800010681152,55.7900009155273,53.5699996948242,53.7999992370605,27400
"2022-02-04",53.4300003051758,55.1699981689453,51.939998626709,54.0099983215332,35700
"2022-02-07",54.0200004577637,55.060001373291,53.6199989318848,53.9599990844727,20200
"2022-02-08",54.1599998474121,57.2599983215332,54.1599998474121,57.1500015258789,32700
"2022-02-09",58.75,60.2299995422363,58.75,60.1399993896484,42500
"2022-02-10",57.810001373291,61.75,56.7700004577637,57.6599998474121,45200
"2022-02-11",57.8800010681152,59.0299987792969,54.3600006103516,55.3800010681152,44000
"2022-02-14",55.8300018310547,56.7200012207031,53.8199996948242,54.810001373291,40200
"2022-02-15",56.3800010681152,58.5099983215332,56.1800003051758,58.3300018310547,21600
"2022-02-16",57.7299995422363,59.3600006103516,57.2999992370605,58.8600006103516,13800
"2022-02-17",57.4199981689453,57.5,54.8300018310547,55.0499992370605,34900
"2022-02-18",54.9700012207031,56.4199981689453,53.9900016784668,54.2799987792969,46900
"2022-02-22",53.4799995422363,54.6399993896484,51.6800003051758,52.1599998474121,62100
"2022-02-23",53.2400016784668,53.4500007629395,49.3199996948242,49.5,52000
"2022-02-24",45.8899993896484,51.8300018310547,45.4300003051758,51.5900001525879,59900
"2022-02-25",52.0999984741211,56,51.2999992370605,55.9799995422363,45200
"2022-02-28",53.8699989318848,56.689998626709,53.8699989318848,55.9300003051758,32400
"2022-03-01",55.6500015258789,56.3400001525879,51.5,52.6599998474121,36000
"2022-03-02",53.5699996948242,57.5999984741211,53.5699996948242,56.9099998474121,104400
"2022-03-03",57.5200004577637,57.6399993896484,54.4500007629395,55.5099983215332,104200
"2022-03-04",53.939998626709,53.939998626709,51.5,52.9199981689453,32500
"2022-03-07",52.5800018310547,52.5800018310547,47.3199996948242,47.4099998474121,48400
"2022-03-08",47.2400016784668,50.6599998474121,46.5200004577637,47.5,34700
"2022-03-09",50.1199989318848,52.0499992370605,50.1100006103516,51.3899993896484,115000
"2022-03-10",49.6699981689453,51.5099983215332,49.1699981689453,51.4500007629395,28400
"2022-03-11",52.2700004577637,52.7900009155273,49.810001373291,49.8800010681152,14800
"2022-03-14",50.3400001525879,51.1300010681152,48.1199989318848,48.4700012207031,54600
"2022-03-15",48.8699989318848,50.75,48.8300018310547,50.689998626709,26200
"2022-03-16",51.939998626709,55,51.2299995422363,55,51400
"2022-03-17",54.3199996948242,56.6500015258789,54.3199996948242,56.6399993896484,40000
"2022-03-18",55.5200004577637,58.2400016784668,55.4199981689453,57.9300003051758,38100
"2022-03-21",58.3199996948242,59.0200004577637,56.439998626709,57.5,37800
"2022-03-22",58.4199981689453,59.6800003051758,57.8300018310547,58.4700012207031,24700
"2022-03-23",57.6800003051758,57.6800003051758,55.2200012207031,55.2799987792969,30600
"2022-03-24",55.8499984741211,57.1500015258789,55.4900016784668,57.1199989318848,18700
"2022-03-25",57.4599990844727,58.3600006103516,57.0099983215332,58.3199996948242,31000
"2022-03-28",57.8400001525879,58.6199989318848,56.5499992370605,58.5999984741211,31500
"2022-03-29",60.0900001525879,62.7400016784668,60.0900001525879,62.3400001525879,43600
"2022-03-30",61.8400001525879,61.8499984741211,58.9500007629395,59.5099983215332,25700
"2022-03-31",59.2999992370605,60.0499992370605,57.0499992370605,57.0499992370605,34500
"2022-04-01",58.1800003051758,58.6800003051758,56.75,58,29900
"2022-04-04",57.5,57.8699989318848,57.060001373291,57.6500015258789,12400
"2022-04-05",57.3899993896484,58.3800010681152,54.2000007629395,54.5299987792969,27300
"2022-04-06",53.2400016784668,53.3600006103516,51.6399993896484,52.7000007629395,24000
"2022-04-07",52.4900016784668,53.0800018310547,50.2099990844727,52.310001373291,44300
"2022-04-08",52.3300018310547,53.4599990844727,51.8300018310547,52.2000007629395,14500
"2022-04-11",51.4799995422363,53.4199981689453,51.4599990844727,51.5299987792969,21800
"2022-04-12",52.8600006103516,54.25,50.9099998474121,51.310001373291,22000
"2022-04-13",51.6100006103516,53.8899993896484,51.5299987792969,53.8199996948242,26700
"2022-04-14",54,54.4799995422363,52.8499984741211,52.8499984741211,25000
"2022-04-18",52.689998626709,53.2200012207031,51.8499984741211,52.5,23300
"2022-04-19",52.8600006103516,56.2400016784668,52.8600006103516,56.0800018310547,36900
"2022-04-20",57.0699996948242,58.2599983215332,56.7700004577637,57.3699989318848,67100
"2022-04-21",59.0200004577637,59.0900001525879,53.7999992370605,54.2599983215332,40100
"2022-04-22",53.6300010681152,53.6300010681152,49.810001373291,49.8800010681152,75200
"2022-04-25",48.5499992370605,50.7299995422363,46.9099998474121,50.689998626709,46000
"2022-04-26",49.5400009155273,49.689998626709,46.3400001525879,46.3400001525879,56800
"2022-04-27",46.2700004577637,47.75,45.5999984741211,46.3600006103516,50400
"2022-04-28",47.8699989318848,49.4000015258789,45.25,48.939998626709,50200
"2022-04-29",48.5499992370605,49.7200012207031,44.7999992370605,44.9199981689453,51300
"2022-05-02",45.0699996948242,46.2299995422363,42.8899993896484,45.7099990844727,64100
"2022-05-03",45.7900009155273,47.7200012207031,45.6800003051758,47.1199989318848,33700
"2022-05-04",47.3699989318848,51.1599998474121,46.3899993896484,51,39200
"2022-05-05",49.6599998474121,49.6599998474121,44.1300010681152,45.4900016784668,41700
"2022-05-06",44.6100006103516,44.9199981689453,41.8400001525879,43.5499992370605,38300
"2022-05-09",41.7200012207031,42.4000015258789,38.7000007629395,39.1599998474121,112000
"2022-05-10",40.6300010681152,40.7599983215332,36.9500007629395,38.7599983215332,63000
"2022-05-11",38.810001373291,41.0099983215332,36.7000007629395,36.75,40000
"2022-05-12",36.1800003051758,38.2599983215332,35.75,37.8199996948242,60300
"2022-05-13",39.1699981689453,41.4599990844727,39.1699981689453,40.75,54000
"2022-05-16",40.2700004577637,41.0699996948242,39.4000015258789,40.0999984741211,24800
"2022-05-17",41.9900016784668,43.7000007629395,41.2999992370605,43.7000007629395,73300
"2022-05-18",42.2400016784668,42.2799987792969,38.4000015258789,38.7700004577637,35400
"2022-05-19",37.6500015258789,39.8400001525879,37.6300010681152,38.6300010681152,18400
"2022-05-20",39.7999992370605,39.7999992370605,35.6599998474121,38.2700004577637,42600
"2022-05-23",39.3199996948242,39.8800010681152,38.0400009155273,39.4300003051758,30700
"2022-05-24",38.5200004577637,38.6500015258789,36,38,40900
"2022-05-25",38.5400009155273,40.7000007629395,38.25,40.2200012207031,15400
"2022-05-26",41.0999984741211,43.5099983215332,41.0999984741211,43.060001373291,37500
"2022-05-27",43.7200012207031,45.9700012207031,43.7200012207031,45.9500007629395,104200
"2022-05-31",45.2200012207031,45.5499992370605,43.7799987792969,44.5800018310547,87700
"2022-06-01",45.310001373291,45.310001373291,41.8600006103516,43.5200004577637,29000
"2022-06-02",43.7799987792969,46.439998626709,43.7799987792969,46.439998626709,17700
"2022-06-03",45.2000007629395,45.2900009155273,44.5499992370605,44.810001373291,12800
"2022-06-06",46.1300010681152,46.3300018310547,45.25,45.6100006103516,14600
"2022-06-07",44.439998626709,47.3899993896484,44.439998626709,47.3899993896484,22200
"2022-06-08",46.6199989318848,46.6199989318848,44.4599990844727,44.810001373291,25200
"2022-06-09",44.1699981689453,44.1699981689453,42.0299987792969,42.0299987792969,12600
"2022-06-10",40.0299987792969,40.4199981689453,38.4900016784668,38.6699981689453,41100
"2022-06-13",35.8600006103516,35.9700012207031,33,33.4000015258789,65500
"2022-06-14",33.7400016784668,34.0200004577637,32.4000015258789,32.9000015258789,29200
"2022-06-15",33.810001373291,35.3499984741211,33.1300010681152,34.1699981689453,58900
"2022-06-16",32.0499992370605,32.0499992370605,28.7399997711182,29.3600006103516,73900
"2022-06-17",29.5900001525879,30.7900009155273,29.1399993896484,30.1599998474121,46500
"2022-06-21",31.2600002288818,31.9400005340576,30.7700004577637,31.1900005340576,38400
"2022-06-22",30,31.4699993133545,29.8899993896484,30.8999996185303,17500
"2022-06-23",31.1200008392334,31.5,30.1200008392334,31.4099998474121,24900
"2022-06-24",32.2000007629395,34.7999992370605,32.2000007629395,34.7200012207031,79800
"2022-06-27",35.0299987792969,35.6800003051758,34.4000015258789,35.1199989318848,28500
"2022-06-28",35.8699989318848,36.560001373291,33.5999984741211,33.6399993896484,25800
"2022-06-29",33.689998626709,33.689998626709,32.1199989318848,32.8400001525879,25500
"2022-06-30",31.6599998474121,33,30.7399997711182,31.9500007629395,21000
"2022-07-01",31.8899993896484,33.0900001525879,31.1200008392334,33.0099983215332,42800
"2022-07-05",31.3999996185303,32.9199981689453,30.4200000762939,32.9199981689453,28300
"2022-07-06",32.8400001525879,32.8899993896484,31.6499996185303,32.2999992370605,26900
"2022-07-07",33.689998626709,34.5900001525879,33.6800003051758,34.4199981689453,34500
"2022-07-08",34.1699981689453,34.8300018310547,33.2799987792969,34.0999984741211,14900
"2022-07-11",33.1399993896484,33.439998626709,32.7599983215332,32.8699989318848,19400
"2022-07-12",32.4900016784668,33.7599983215332,32.25,32.7400016784668,23900
"2022-07-13",31.5,32.8300018310547,31.2000007629395,32.4599990844727,17000
"2022-07-14",30.7800006866455,31.5499992370605,30.25,31.4300003051758,25900
"2022-07-15",32.5900001525879,33.2400016784668,31.7000007629395,33.2400016784668,68000
"2022-07-18",34.3300018310547,34.689998626709,32.9599990844727,33.0800018310547,65400
"2022-07-19",34.2700004577637,36.3699989318848,34.2700004577637,36.2700004577637,45000
"2022-07-20",36.2900009155273,37.5699996948242,35.9300003051758,37.4599990844727,59400
"2022-07-21",36.7200012207031,38.3199996948242,36.3800010681152,38.3199996948242,26500
"2022-07-22",38.6300010681152,38.7599983215332,36.7099990844727,37.310001373291,23800
"2022-07-25",37.5,38.0299987792969,36.9599990844727,37.9500007629395,20500
"2022-07-26",37.5099983215332,37.5699996948242,36.9599990844727,37.2999992370605,9900
"2022-07-27",37.8699989318848,39.6500015258789,37.5999984741211,39.4300003051758,24900
"2022-07-28",40.0699996948242,41.3400001525879,39.1500015258789,41.2599983215332,55500
"2022-07-29",41.5699996948242,43.2900009155273,41.3300018310547,42.9500007629395,41300
"2022-08-01",42.2000007629395,43.1199989318848,41.6199989318848,42.9099998474121,26700
"2022-08-02",42.189998626709,42.9300003051758,41.25,41.6300010681152,21900
"2022-08-03",42.2299995422363,42.9700012207031,41.6300010681152,42.6500015258789,28500
"2022-08-04",42.6500015258789,42.6500015258789,41.6199989318848,41.7000007629395,16200
"2022-08-05",40.4700012207031,42.5,40.4599990844727,42.3899993896484,26600
"2022-08-08",43.1399993896484,44.4599990844727,43.0900001525879,43.189998626709,44400
"2022-08-09",42.9500007629395,42.9500007629395,41.7099990844727,42.0699996948242,9100
"2022-08-10",44.0999984741211,45.2799987792969,44.0800018310547,45.1699981689453,47700
"2022-08-11",46.5299987792969,47.6399993896484,45.8699989318848,46.0299987792969,44700
"2022-08-12",46.6500015258789,48.0999984741211,46.1699981689453,48.0900001525879,16200
"2022-08-15",47.1199989318848,48.4900016784668,47.0900001525879,48.3300018310547,13200
"2022-08-16",48.3300018310547,49.8300018310547,48.0800018310547,49.2999992370605,33500
"2022-08-17",47.8600006103516,48.1399993896484,46.2700004577637,47.2000007629395,78200
"2022-08-18",47.5,48.4900016784668,47.4199981689453,48.3400001525879,45200
"2022-08-19",46.9799995422363,47.0200004577637,45.5800018310547,45.9799995422363,45000
"2022-08-22",44.2799987792969,44.2799987792969,42.9000015258789,42.9900016784668,39300
"2022-08-23",43.1699981689453,44.4000015258789,42.9700012207031,42.9900016784668,24000
"2022-08-24",42.9000015258789,43.9700012207031,42.9000015258789,43.6199989318848,18600
"2022-08-25",44.0699996948242,45.7700004577637,44.0699996948242,45.7700004577637,19100
"2022-08-26",45.9000015258789,45.9000015258789,41.6500015258789,41.6699981689453,35500
"2022-08-29",40.6800003051758,41.8300018310547,40.3800010681152,40.8400001525879,19000
"2022-08-30",41.2099990844727,41.2099990844727,38.7299995422363,39.0099983215332,31700
"2022-08-31",39.3699989318848,39.5299987792969,38.1399993896484,38.3300018310547,39600
"2022-09-01",37.5,37.5,35.8800010681152,37.3499984741211,23100
"2022-09-02",38.5800018310547,38.8899993896484,36.1300010681152,36.439998626709,22700
"2022-09-06",36.939998626709,36.939998626709,35.1599998474121,35.8499984741211,11300
"2022-09-07",35.5800018310547,38.2799987792969,35.5699996948242,38.2400016784668,8600
"2022-09-08",37.5,39.3199996948242,36.8400001525879,39.3199996948242,45700
"2022-09-09",40.2200012207031,41.6399993896484,40.2200012207031,41.4099998474121,32600
"2022-09-12",42.1800003051758,43.0800018310547,42,42.5999984741211,26900
"2022-09-13",39.6599998474121,40.0200004577637,37.560001373291,37.9300003051758,51600
"2022-09-14",37.3800010681152,37.9199981689453,36.7000007629395,37.7400016784668,6600
"2022-09-15",38.9000015258789,38.9000015258789,37.0499992370605,37.2000007629395,11300
"2022-09-16",35.7400016784668,35.7400016784668,34.6500015258789,35.560001373291,43400
"2022-09-19",34.5699996948242,37.0299987792969,34.5,36.9700012207031,24000
"2022-09-20",36.0099983215332,36.0099983215332,34.5,35.1399993896484,22800
"2022-09-21",35.7799987792969,36.6699981689453,33.7000007629395,33.7000007629395,33900
"2022-09-22",33.5800018310547,33.5800018310547,31.2800006866455,31.5200004577637,23100
"2022-09-23",30.1000003814697,30.1000003814697,28.4099998474121,29.4400005340576,42100
"2022-09-26",28.9500007629395,30.0900001525879,27.9599990844727,28.1499996185303,29500
"2022-09-27",29.1000003814697,29.5300006866455,27.4300003051758,28.1700000762939,32200
"2022-09-28",28.5699996948242,30.8999996185303,28.5400009155273,30.5200004577637,36600
"2022-09-29",29.5200004577637,29.5200004577637,27.7700004577637,28.6700000762939,19800
"2022-09-30",28.5100002288818,29.8500003814697,27.8799991607666,27.9500007629395,30500
"2022-10-03",29.1399993896484,30.9300003051758,28.4799995422363,30.4500007629395,36600
"2022-10-04",31.9200000762939,34.0400009155273,31.9200000762939,34.0099983215332,34700
"2022-10-05",32.5900001525879,33.9300003051758,31.8899993896484,33.4700012207031,63100
"2022-10-06",33.060001373291,33.6399993896484,32.560001373291,32.689998626709,20000
"2022-10-07",31.6299991607666,31.6299991607666,29.8500003814697,30.1800003051758,17400
"2022-10-10",30.4300003051758,30.6499996185303,29.6200008392334,30,16200
"2022-10-11",29.5,31.1700000762939,28.9599990844727,30.1499996185303,24800
"2022-10-12",30.1399993896484,30.1700000762939,29.5400009155273,29.6399993896484,20300
"2022-10-13",28,32,27.2000007629395,31.5799999237061,49300
"2022-10-14",32.2099990844727,32.7000007629395,29.1900005340576,29.2800006866455,44800
"2022-10-17",30.7900009155273,31.9099998474121,30.7900009155273,31.6100006103516,56400
"2022-10-18",33.6699981689453,34,32.25,33,40800
"2022-10-19",32.2400016784668,32.3600006103516,30.4799995422363,31.2800006866455,22000
"2022-10-20",31.3299999237061,31.9500007629395,29.6599998474121,29.8500003814697,16200
"2022-10-21",29.8600006103516,31.8199996948242,29.3799991607666,31.6900005340576,20100
"2022-10-24",32.1100006103516,32.5299987792969,31.3600006103516,32.2799987792969,25200
"2022-10-25",32.3199996948242,34.7999992370605,32.310001373291,34.7400016784668,50500
"2022-10-26",35.060001373291,36.4700012207031,34.7000007629395,34.9700012207031,55900
"2022-10-27",35.4900016784668,36.3499984741211,34.8199996948242,35.0099983215332,47100
"2022-10-28",35.2200012207031,36.8699989318848,34.5800018310547,36.8699989318848,35800
"2022-10-31",36.4099998474121,37.3699989318848,36.1500015258789,36.8600006103516,62100
"2022-11-01",37.9599990844727,37.9599990844727,36.7000007629395,37.2400016784668,47200
"2022-11-02",36.810001373291,37.4700012207031,33.9599990844727,33.9599990844727,72900
"2022-11-03",32.8499984741211,34.310001373291,31.9799995422363,33.75,40800
"2022-11-04",35.2599983215332,35.9900016784668,33.7999992370605,35.4000015258789,53800
"2022-11-07",36.0999984741211,36.3300018310547,35.1300010681152,36.25,23700
"2022-11-08",36.5699996948242,37.6300010681152,35.4700012207031,36.5200004577637,29300
"2022-11-09",35.8699989318848,36.1699981689453,33.9900016784668,34.2200012207031,27900
"2022-11-10",38.0099983215332,40.1599998474121,38.0099983215332,40.0900001525879,73800
"2022-11-11",40.6100006103516,41.7900009155273,40.3300018310547,40.7900009155273,67700
"2022-11-14",40.4500007629395,41.3199996948242,39.6100006103516,39.6199989318848,27800
"2022-11-15",41.4700012207031,42.4199981689453,40.7000007629395,41.4099998474121,45100
"2022-11-16",40.7999992370605,40.7999992370605,39.4000015258789,39.6599998474121,29500
"2022-11-17",38.0200004577637,38.9300003051758,37.5,38.9099998474121,46400
"2022-11-18",40.060001373291,40.2900009155273,38.6599998474121,39.6300010681152,33300
"2022-11-21",39.1199989318848,39.5099983215332,38.8400001525879,39.4199981689453,12400
"2022-11-22",40.1300010681152,41.3899993896484,39.939998626709,41.3499984741211,28400
"2022-11-23",41.4000015258789,42.0099983215332,40.9700012207031,41.4199981689453,18800
"2022-11-25",41.4500007629395,42.1500015258789,41.3800010681152,41.9500007629395,10400
